Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-01-04 00:00:00-05:00,23.19628250518229,23.434436098064033,23.19628250518229,23.355051040649414,7026480,0.0,0.0,0.0
2010-01-05 00:00:00-05:00,23.251849044231964,23.355049295286214,22.974002943406827,23.093080520629883,9765515,0.0,0.0,0.0
2010-01-06 00:00:00-05:00,23.037511825561523,23.140712081798032,22.68027907595371,23.037511825561523,8512499,0.0,0.0,0.0
2010-01-07 00:00:00-05:00,22.95813233201826,22.96607020774333,22.727916563004182,22.799362182617188,8182315,0.0,0.0,0.0
2010-01-08 00:00:00-05:00,22.664402339514428,22.894619638116,22.51357167781178,22.831111907958984,7698687,0.0,0.0,0.0
2010-01-11 00:00:00-05:00,22.902555127171446,23.216126387660548,22.799354878992766,23.156587600708008,6116094,0.0,0.0,0.0
2010-01-12 00:00:00-05:00,23.029565455389935,23.156580865534355,22.577070490288,22.62470245361328,6784737,0.0,0.0,0.0
2010-01-13 00:00:00-05:00,22.91843424235892,23.15658940876413,22.704095856083892,23.037511825561523,5312867,0.0,0.0,0.0
2010-01-14 00:00:00-05:00,22.934308292416695,23.037508533907708,22.71996835740499,22.854923248291016,6529042,0.0,0.0,0.0
2010-01-15 00:00:00-05:00,22.767598321436264,22.854922815939688,22.235719799345343,22.35479736328125,8472526,0.0,0.0,0.0
2010-01-19 00:00:00-05:00,22.291295742087517,22.815236534967124,22.291295742087517,22.80729866027832,5765235,0.0,0.0,0.0
2010-01-20 00:00:00-05:00,22.61676855229415,22.807293293616613,22.251597974014963,22.719968795776367,6391331,0.0,0.0,0.0
2010-01-21 00:00:00-05:00,22.767603439296835,23.021635948668994,22.164279190842034,22.27541732788086,10382644,0.0,0.0,0.0
2010-01-22 00:00:00-05:00,22.140462279648876,22.330985462450716,21.576829025570607,21.59270477294922,9792540,0.0,0.0,0.0
2010-01-25 00:00:00-05:00,21.862611096437114,21.862611096437114,21.156085173299502,21.759410858154297,10903963,0.0,0.0,0.0
2010-01-26 00:00:00-05:00,21.68796612612282,21.783228502689774,21.425995775085177,21.576828002929688,8743060,0.0,0.0,0.0
2010-01-27 00:00:00-05:00,21.568889092531098,21.576828545405775,21.084640903570435,21.394243240356445,10676843,0.0,0.0,0.0
2010-01-28 00:00:00-05:00,21.505381778467434,21.537136431850648,20.98144105317877,21.283103942871094,18182833,0.0,0.0,0.0
2010-01-29 00:00:00-05:00,21.386303180644013,22.132521706054675,21.29104238374706,21.791166305541992,12464273,0.0,0.0,0.0
2010-02-01 00:00:00-05:00,22.116641016408394,22.307165739949436,21.902302676626892,22.267473220825195,8725715,0.0,0.0,0.0
2010-02-02 00:00:00-05:00,22.28335141893482,22.65645984985722,22.092826687915974,22.632644653320312,9384348,0.0,0.0,0.0
2010-02-03 00:00:00-05:00,22.370673328297762,22.48181143360074,22.132518214897733,22.148395538330078,14757667,0.0,0.0,0.0
2010-02-04 00:00:00-05:00,22.053138214913396,22.053138214913396,21.441874547705716,21.87849235534668,14089055,0.0,0.0,0.0
2010-02-05 00:00:00-05:00,21.838792783646362,21.902302075992896,21.227529269385347,21.457746505737305,22882839,0.0,0.0,0.0
2010-02-08 00:00:00-05:00,21.489503755262973,21.767351435593376,21.314857905402036,21.370426177978516,9182839,0.0,0.0,0.0
2010-02-09 00:00:00-05:00,21.584763450634707,22.0372569245949,21.48950108477295,21.759410858154297,10366717,0.0,0.0,0.0
2010-02-10 00:00:00-05:00,21.592701038547407,21.894363877000053,21.42599308500725,21.735593795776367,8775456,0.0,0.0,0.0
2010-02-11 00:00:00-05:00,21.656207824856175,22.061072462201448,21.370422322675036,22.053133010864258,14529477,0.0,0.0,0.0
2010-02-12 00:00:00-05:00,21.830863458406977,22.180156806250245,21.719725312014155,22.132526397705078,11740832,0.0,0.0,0.0
2010-02-16 00:00:00-05:00,22.37068053190323,22.85492878667187,22.235725608313896,22.78348159790039,10982726,0.0,0.0,0.0
2010-02-17 00:00:00-05:00,22.862863643816112,23.045448949580617,22.60883273807177,22.98194122314453,9862306,0.0,0.0,0.0
2010-02-18 00:00:00-05:00,22.89461927614781,23.212159501274648,22.727911289701062,23.08514404296875,7271754,0.0,0.0,0.0
2010-02-19 00:00:00-05:00,23.037514044413477,23.3868073744993,22.86286658968945,23.37093162536621,8755457,0.0,0.0,0.0
2010-02-22 00:00:00-05:00,23.402681929481375,23.45825178294814,22.989880913698645,23.029573440551758,8048333,0.0,0.0,0.0
2010-02-23 00:00:00-05:00,23.013694519751205,23.164525163727582,22.59295408012584,22.60883140563965,10279917,0.0,0.0,0.0
2010-02-24 00:00:00-05:00,22.89817825503152,23.19420714135923,22.818170533956465,22.946182250976562,8551500,0.2125,0.0,0.0
2010-02-25 00:00:00-05:00,22.626154030963484,23.170206241713327,22.594151896066467,23.090198516845703,7885137,0.0,0.0,0.0
2010-02-26 00:00:00-05:00,23.12220331828256,23.282218786471397,23.010193445600514,23.234214782714844,5850960,0.0,0.0,0.0
2010-03-01 00:00:00-05:00,23.28221804094603,23.762264430140874,23.266217768039688,23.6822566986084,6901450,0.0,0.0,0.0
2010-03-02 00:00:00-05:00,23.68225834953529,23.81827022922194,23.522242875315417,23.738264083862305,5688319,0.0,0.0,0.0
2010-03-03 00:00:00-05:00,23.72225252559413,23.954275520681158,23.514233116843503,23.690250396728516,7442481,0.0,0.0,0.0
2010-03-04 00:00:00-05:00,23.682255856251647,23.954281178736245,23.51423867095956,23.922277450561523,7651810,0.0,0.0,0.0
2010-03-05 00:00:00-05:00,24.002283824649773,24.482330169677784,23.922276100478435,24.434326171875,10930796,0.0,0.0,0.0
2010-03-08 00:00:00-05:00,24.37031854907214,24.626343582983782,24.16229910437833,24.514333724975586,7755124,0.0,0.0,0.0
2010-03-09 00:00:00-05:00,24.34632066548106,24.594345605653885,24.282314794122048,24.48233413696289,6406550,0.0,0.0,0.0
2010-03-10 00:00:00-05:00,24.42633056640625,24.61034805977082,24.314320679543243,24.42633056640625,9836711,0.0,0.0,0.0
2010-03-11 00:00:00-05:00,24.322316915097023,24.598343906734513,24.28231304940319,24.530336380004883,8039008,0.0,0.0,0.0
2010-03-12 00:00:00-05:00,24.586339892750512,24.63434548230334,24.36231858342078,24.434326171875,4635843,0.0,0.0,0.0
2010-03-15 00:00:00-04:00,24.35432100069222,24.418326868388817,24.03429007045902,24.37032127380371,6951474,0.0,0.0,0.0
2010-03-16 00:00:00-04:00,24.418329558738627,25.00238575241401,24.354323683990025,24.850370407104492,9283750,0.0,0.0,0.0
2010-03-17 00:00:00-04:00,24.8663676425024,25.10639082191943,24.786359916030058,24.96237564086914,6086415,0.0,0.0,0.0
2010-03-18 00:00:00-04:00,24.906370239787478,25.170395405376215,24.866366378584637,24.93037223815918,5649325,0.0,0.0,0.0
2010-03-19 00:00:00-04:00,25.026384680243343,25.31441187708307,24.746357619857424,24.994380950927734,13601623,0.0,0.0,0.0
2010-03-22 00:00:00-04:00,24.82635935108758,25.122386612833974,24.64234193137366,25.026378631591797,9019499,0.0,0.0,0.0
2010-03-23 00:00:00-04:00,25.074389548303124,25.15439728260468,24.84236807387875,25.034385681152344,6104993,0.0,0.0,0.0
