Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,19.80017227453396,20.307869882352502,19.630940455894223,19.709915161132812,4076600,0.0,0.0
2010-01-05 00:00:00-05:00,19.732492030097646,19.81146678357415,19.38274577103,19.484285354614258,5112400,0.0,0.0
2010-01-06 00:00:00-05:00,19.49555683269431,19.800173260657157,19.43914478907198,19.681711196899414,3157400,0.0,0.0
2010-01-07 00:00:00-05:00,19.61966804302503,19.918646631899996,19.568898256378368,19.8509521484375,3581200,0.0,0.0
2010-01-08 00:00:00-05:00,19.845312653807,20.200701171729776,19.70428570325516,20.087879180908203,3980600,0.0,0.0
2010-01-11 00:00:00-05:00,20.18377075355861,20.364285026948632,20.087873487276354,20.296592712402344,3992900,0.0,0.0
2010-01-12 00:00:00-05:00,20.189407156985062,20.234534636243954,20.06530282319942,20.093507766723633,2834400,0.0,0.0
2010-01-13 00:00:00-05:00,20.070949194605504,20.36992553032862,20.070949194605504,20.341720581054688,2729800,0.0,0.0
2010-01-14 00:00:00-05:00,20.364282303369194,20.44889929916004,20.25146251151419,20.42069435119629,3117800,0.0,0.0
2010-01-15 00:00:00-05:00,20.29095585028779,20.3755707191213,20.003259701313276,20.313518524169922,4896100,0.0,0.0
2010-01-19 00:00:00-05:00,20.21198354288054,20.578652322392756,20.21198354288054,20.556087493896484,4263400,0.0,0.0
2010-01-20 00:00:00-05:00,20.47710338505895,20.618130270840208,20.31915396159178,20.601207733154297,4945600,0.0,0.0
2010-01-21 00:00:00-05:00,20.71967451374586,20.793009113564995,20.307876171823004,20.36992835998535,4413200,0.0,0.0
2010-01-22 00:00:00-05:00,20.403766803653,20.415049211638486,19.98068618774414,19.98068618774414,4206300,0.0,0.0
2010-01-25 00:00:00-05:00,20.121712710247845,20.223252228454417,19.856583658841135,20.093507766723633,2516000,0.0,0.0
2010-01-26 00:00:00-05:00,20.054031938091587,20.189418757457567,20.00890443290325,20.087879180908203,3542700,0.0,0.0
2010-01-27 00:00:00-05:00,20.048385964303375,20.274027728288356,19.77197227493943,20.042743682861328,3908500,0.0,0.0
2010-01-28 00:00:00-05:00,20.070954695222657,20.15556956623388,19.777618408203125,19.777618408203125,3953900,0.0,0.0
2010-01-29 00:00:00-05:00,19.822741021434666,19.912998152732555,19.52940480674158,19.546329498291016,3931700,0.0,0.0
2010-02-01 00:00:00-05:00,19.63658978634885,19.692999695516033,19.303766157702256,19.518125534057617,5117000,0.0,0.0
2010-02-02 00:00:00-05:00,19.56889699219482,19.805823365206866,19.377100271908983,19.777618408203125,2912500,0.0,0.0
2010-02-03 00:00:00-05:00,19.726846611779578,19.726846611779578,19.489920262945045,19.57453727722168,5341100,0.0,0.0
2010-02-04 00:00:00-05:00,19.472994548050014,19.546329138347776,19.02170889987093,19.038631439208984,3442800,0.0,0.0
2010-02-05 00:00:00-05:00,19.00479034682326,19.100689788478622,18.64376171167453,18.976585388183594,4444000,0.0,0.0
2010-02-08 00:00:00-05:00,19.039404384146987,19.039404384146987,18.71389584668658,18.742448806762695,3219900,0.41,0.0
2010-02-09 00:00:00-05:00,18.873794430232913,19.153618671181185,18.862372810352245,18.959455490112305,3414800,0.0,0.0
2010-02-10 00:00:00-05:00,18.953743249805644,18.97087676854389,18.679630912956966,18.85666275024414,2619200,0.0,0.0
2010-02-11 00:00:00-05:00,18.82239854799083,18.919481229391057,18.70247480489462,18.890928268432617,3055500,0.0,0.0
2010-02-12 00:00:00-05:00,18.810970918114158,18.89663195207343,18.66249426149542,18.816682815551758,3188400,0.0,0.0
2010-02-16 00:00:00-05:00,18.856655558698378,19.250691484181445,18.731019968638396,19.24498176574707,3134200,0.0,0.0
2010-02-17 00:00:00-05:00,19.319215498276368,19.34205654375137,19.130762168571874,19.15931510925293,2145300,0.0,0.0
2010-02-18 00:00:00-05:00,19.11363607737377,19.250691101578564,19.10792418060254,19.142189025878906,3834800,0.0,0.0
2010-02-19 00:00:00-05:00,19.079371234604572,19.490540664173647,19.005131825721193,19.399169921875,3854300,0.0,0.0
2010-02-22 00:00:00-05:00,19.51909781192995,19.51909781192995,19.210720673410325,19.216432571411133,2929800,0.0,0.0
2010-02-23 00:00:00-05:00,19.182161660603278,19.302085339336063,19.067947699617243,19.25640106201172,3124100,0.0,0.0
2010-02-24 00:00:00-05:00,19.324933648295747,19.382039554578466,19.016556526087406,19.36490821838379,3935200,0.0,0.0
2010-02-25 00:00:00-05:00,19.15361523047946,19.26782923031782,18.930899128942627,19.233564376831055,2476500,0.0,0.0
2010-02-26 00:00:00-05:00,19.302083566851184,19.32492679264075,19.113632400212044,19.199291229248047,2635200,0.0,0.0
2010-03-01 00:00:00-05:00,19.256400906294214,19.496248261820256,19.256400906294214,19.382034301757812,2965000,0.0,0.0
2010-03-02 00:00:00-05:00,19.456285522967722,19.564787652798483,19.41631093942737,19.484838485717773,2936700,0.0,0.0
2010-03-03 00:00:00-05:00,19.547646561191428,19.58762112479394,19.34206184640689,19.399169921875,1924200,0.0,0.0
2010-03-04 00:00:00-05:00,19.39917306922383,19.41630440541851,19.23356289117298,19.36490821838379,2291200,0.0,0.0
2010-03-05 00:00:00-05:00,19.467705528912294,19.581919548889864,19.32493854855314,19.5590763092041,1972000,0.0,0.0
2010-03-08 00:00:00-05:00,19.599049343351094,19.62760230148027,19.444860755312277,19.519100189208984,1983800,0.0,0.0
2010-03-09 00:00:00-05:00,19.507681727298383,19.564787652798483,19.42202066059681,19.484838485717773,1659100,0.0,0.0
2010-03-10 00:00:00-05:00,19.564774451330173,19.604751186347364,19.416297838144693,19.5019588470459,2522300,0.0,0.0
2010-03-11 00:00:00-05:00,19.564783654897358,19.61047012872292,19.38775401495073,19.541942596435547,2908600,0.0,0.0
2010-03-12 00:00:00-05:00,19.55907451916354,19.5819177567587,19.4048859330728,19.473413467407227,2955500,0.0,0.0
2010-03-15 00:00:00-04:00,19.496252079033006,19.639019012451172,19.439146177045945,19.639019012451172,2211700,0.0,0.0
2010-03-16 00:00:00-04:00,19.599050423617626,19.87316275797822,19.536232605200393,19.85603141784668,2181000,0.0,0.0
2010-03-17 00:00:00-04:00,19.764655001222913,19.92455327270434,19.747523665978637,19.884578704833984,1890400,0.0,0.0
2010-03-18 00:00:00-04:00,19.918844796146697,19.970240983535763,19.741812999928644,19.85031509399414,2402900,0.0,0.0
2010-03-19 00:00:00-04:00,19.7132625579834,19.91884733373037,19.56478369618793,19.7132625579834,3938700,0.0,0.0
2010-03-22 00:00:00-04:00,19.644733791096634,19.713261319222433,19.45628036568714,19.461992263793945,2323300,0.0,0.0
2010-03-23 00:00:00-04:00,19.450572342681923,19.587627410888672,19.41630748640472,19.587627410888672,3014400,0.0,0.0
2010-03-24 00:00:00-04:00,19.50196953115807,19.53623221072933,19.336359318393182,19.410598754882812,2909800,0.0,0.0
