Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-01-04 00:00:00-05:00,29.090997442744882,30.016537974166127,28.918592426724043,29.943944931030273,5671979,0.0,0.0,0.0
2010-01-05 00:00:00-05:00,29.889494303836262,30.034676900290933,29.272467403547374,29.51746368408203,4573540,0.0,0.0,0.0
2010-01-06 00:00:00-05:00,29.49023961478153,29.71708761181831,29.263391617744748,29.39950180053711,4303032,0.0,0.0,0.0
2010-01-07 00:00:00-05:00,28.954879674617096,30.443002056967,28.809697087593346,30.334115982055664,6181624,0.0,0.0,0.0
2010-01-08 00:00:00-05:00,30.25245863729324,30.279679297931946,29.52654550837078,29.671728134155273,5226497,0.0,0.0,0.0
2010-01-11 00:00:00-05:00,29.735234184994358,30.125412994741417,29.58097575579351,29.7080135345459,3674088,0.0,0.0,0.0
2010-01-12 00:00:00-05:00,29.608206835857207,29.726165323178666,27.50305559319371,27.7752742767334,19543279,0.0,0.0,0.0
2010-01-13 00:00:00-05:00,27.67546137367807,28.210822896084967,26.876957020148062,27.90230941772461,10466216,0.0,0.0,0.0
2010-01-14 00:00:00-05:00,27.611936964476733,28.52840303001433,27.59378871033632,28.50118064880371,6630386,0.0,0.0,0.0
2010-01-15 00:00:00-05:00,28.356008287964872,29.045624886500388,28.083791300685768,28.455821990966797,9794030,0.0,0.0,0.0
2010-01-19 00:00:00-05:00,29.30876951985783,30.170792865441516,29.218031677765566,29.63543128967285,13045071,0.0,0.0,0.0
2010-01-20 00:00:00-05:00,30.034685406816536,30.533753968564362,29.081924131399337,29.472103118896484,11007715,0.0,0.0,0.0
2010-01-21 00:00:00-05:00,29.56283494538909,29.73523819049555,28.628218770796146,28.927658081054688,7837717,0.0,0.0,0.0
2010-01-22 00:00:00-05:00,28.746182887329788,29.31784089707718,28.283412694438656,28.4013729095459,7000038,0.0,0.0,0.0
2010-01-25 00:00:00-05:00,28.791550724699267,28.845995496447856,27.993046443563728,28.101932525634766,5431627,0.0,0.0,0.0
2010-01-26 00:00:00-05:00,27.983974287566944,27.983974287566944,27.376021472556847,27.675460815429688,7576917,0.0,0.0,0.0
2010-01-27 00:00:00-05:00,27.47583192242805,28.201744870813165,27.2762045635874,27.611940383911133,6254934,0.0,0.0,0.0
2010-01-28 00:00:00-05:00,27.729901142451634,28.174523048550597,27.312501621477796,27.548423767089844,6626886,0.0,0.0,0.0
2010-01-29 00:00:00-05:00,27.711758850628065,27.711758850628065,27.031214694933425,27.194543838500977,5883608,0.0,0.0,0.0
2010-02-01 00:00:00-05:00,27.30343441155736,27.584725539608343,26.541224742046637,27.01306915283203,7141213,0.0,0.0,0.0
2010-02-02 00:00:00-05:00,26.958620804398365,27.566573633490385,26.768069277571563,27.4758358001709,5291436,0.0,0.0,0.0
2010-02-03 00:00:00-05:00,27.330652472923717,27.657312471872334,26.804365092198136,27.521203994750977,5545040,0.0,0.0,0.0
2010-02-04 00:00:00-05:00,27.321577324970765,27.43046341032263,26.468628246386565,26.5230712890625,6108269,0.0,0.0,0.0
