Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,19.81658446270969,19.823075467486184,19.089608022165987,19.401168823242188,7750900,0.0,0.0
2010-01-05 00:00:00-05:00,19.459586993726326,19.706240227735876,18.92084596748349,19.037681579589844,8920500,0.0,0.0
2010-01-06 00:00:00-05:00,19.050664867637025,19.083118656274088,18.66770421916279,18.914356231689453,7163500,0.0,0.0
2010-01-07 00:00:00-05:00,18.823477286100495,18.8883860760728,18.349645223957417,18.550861358642578,9235500,0.0,0.0
2010-01-08 00:00:00-05:00,18.583320850659558,19.602386319205188,18.570340079098095,19.044172286987305,12702600,0.0,0.0
2010-01-11 00:00:00-05:00,19.36222807749253,19.647826157158356,18.84945097335338,19.232410430908203,10730700,0.0,0.0
2010-01-12 00:00:00-05:00,19.206448115815505,19.569935801927127,18.349655093821674,18.472980499267578,9036300,0.0,0.0
2010-01-13 00:00:00-05:00,18.816990964937194,18.985753365640118,18.40157658661154,18.8624267578125,6138000,0.0,0.0
2010-01-14 00:00:00-05:00,18.641739989905314,18.752084603286352,18.41456099591435,18.56385040283203,6143300,0.0,0.0
2010-01-15 00:00:00-05:00,18.5378893684931,18.596307187226305,18.200365706741426,18.213346481323242,5545200,0.0,0.0
2010-01-19 00:00:00-05:00,18.206848506781217,19.193458803304043,17.713544596552197,18.336666107177734,18187900,0.0,0.0
2010-01-20 00:00:00-05:00,18.213342496140864,18.88839214800526,18.03159931143321,18.148433685302734,6911400,0.0,0.0
2010-01-21 00:00:00-05:00,18.180887060164135,18.680683248828245,17.797926472801503,17.882307052612305,8018300,0.0,0.0
2010-01-22 00:00:00-05:00,17.973175702092426,18.012120480807322,17.103401136589248,17.200763702392578,5902700,0.0,0.0
2010-01-25 00:00:00-05:00,17.356544259176243,17.525306619632868,16.55167847409771,16.93463897705078,6672200,0.0,0.0
2010-01-26 00:00:00-05:00,16.681498462753165,16.83727883995619,15.629979369092254,15.837686538696289,8585600,0.0,0.0
2010-01-27 00:00:00-05:00,15.889611398541197,16.350462708327967,14.954929249002705,16.168718338012695,16431200,0.0,0.0
