Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-01-04 00:00:00-05:00,38.00593831581405,38.19733428955078,37.01249760105271,38.19733428955078,1323469,0.0,0.0,0.0
2010-01-05 00:00:00-05:00,38.06975196638114,40.06574678591268,38.06975196638114,39.78321075439453,1455548,0.0,0.0,0.0
2010-01-06 00:00:00-05:00,39.874352865371264,40.658169272264814,39.874352865371264,40.33917236328125,1363494,0.0,0.0,0.0
2010-01-07 00:00:00-05:00,40.24801401605384,40.31181267339395,39.77407864955149,40.02016067504883,641942,0.0,0.0,0.0
2010-01-08 00:00:00-05:00,40.06573917887944,40.06573917887944,39.38217901031762,39.865230560302734,564699,0.0,0.0,0.0
2010-01-11 00:00:00-05:00,41.432853873083076,41.93413056640401,40.58523910136541,41.59690856933594,1365756,0.0,0.0,0.0
2010-01-12 00:00:00-05:00,41.19591020862622,41.806555871058286,41.095654120341976,41.551361083984375,787314,0.0,0.0,0.0
2010-01-13 00:00:00-05:00,41.69716843246934,42.079960441034174,41.223232986079545,41.96147918701172,427659,0.0,0.0,0.0
2010-01-14 00:00:00-05:00,41.77007934691748,41.90678927595064,41.15943053825042,41.59690856933594,468453,0.0,0.0,0.0
2010-01-15 00:00:00-05:00,42.107311877549904,42.78175604040497,40.886017431463124,41.177669525146484,687864,0.0,0.0,0.0
2010-01-19 00:00:00-05:00,41.22322838603965,42.198440462960896,41.059173693028015,42.11641311645508,400284,0.0,0.0,0.0
2010-01-20 00:00:00-05:00,41.92502501413407,41.92502501413407,41.20500744577162,41.669830322265625,734491,0.0,0.0,0.0
2010-01-21 00:00:00-05:00,41.85211060190728,41.879455373951195,40.384737634849785,40.49410629272461,659979,0.0,0.0,0.0
2010-01-22 00:00:00-05:00,40.24802559557065,40.38473903021308,39.874346147884026,40.10219955444336,1147494,0.0,0.0,0.0
2010-01-25 00:00:00-05:00,40.503229488376796,40.59437295774087,39.91081258296567,40.238922119140625,404600,0.0,0.0,0.0
2010-01-26 00:00:00-05:00,40.184223804808525,40.43896303135634,39.74674571533979,40.11130905151367,734439,0.0,0.0,0.0
2010-01-27 00:00:00-05:00,40.01104709680317,40.102187040279226,38.78975307968766,39.482425689697266,731826,0.0,0.0,0.0
2010-01-28 00:00:00-05:00,39.58269088679414,39.87434294562652,38.953816786830586,39.254581451416016,332670,0.0,0.0,0.0
2010-01-29 00:00:00-05:00,39.42776707337002,39.682965350861515,38.9082613851732,38.91737747192383,594069,0.0,0.0,0.0
2010-02-01 00:00:00-05:00,38.972047901633154,39.76498031616211,38.890020530363515,39.76498031616211,523770,0.0,0.0,0.0
