Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,17.618008739233698,17.862839325161755,17.52007613128065,17.774700164794922,3850500,0.0,0.0
2010-01-05 00:00:00-05:00,17.931395214623297,18.479817182842954,17.85304948600756,18.274158477783203,6632500,0.0,0.0
2010-01-06 00:00:00-05:00,18.22518988057206,18.264361804010154,17.68656145700212,17.804080963134766,5047300,0.0,0.0
2010-01-07 00:00:00-05:00,17.53966397114214,17.69635540514279,17.412352881482573,17.666976928710938,5433200,0.0,0.0
2010-01-08 00:00:00-05:00,17.804086654491346,18.068504226883146,17.65718862579916,18.0195369720459,4055600,0.0,0.0
2010-01-11 00:00:00-05:00,18.088086746547678,18.313332351668866,17.75511693157846,17.892223358154297,6142400,0.0,0.0
2010-01-12 00:00:00-05:00,16.39385703576862,16.78558562897094,16.217578701850258,16.501583099365234,31920900,0.0,0.0
2010-01-13 00:00:00-05:00,16.5015833229738,16.863931576130057,16.384063809465992,16.814966201782227,14347600,0.0,0.0
2010-01-14 00:00:00-05:00,16.746414713645922,16.98145188374331,16.628895194642535,16.82476043701172,9110400,0.0,0.0
2010-01-15 00:00:00-05:00,16.854138641126283,16.932486231124482,16.599516445269554,16.6778621673584,9530400,0.0,0.0
2010-01-19 00:00:00-05:00,16.55054869732163,16.863931576130057,16.53096180041878,16.814966201782227,7651400,0.0,0.0
2010-01-20 00:00:00-05:00,16.638689050455447,16.883519675449627,16.276340771493338,16.85413932800293,8092800,0.0,0.0
2010-01-21 00:00:00-05:00,16.93248685459205,17.20669595804493,16.775793536735435,17.0206241607666,12834900,0.0,0.0
2010-01-22 00:00:00-05:00,16.893309181546147,16.94227454795225,16.354682679443055,16.423234939575195,8718600,0.0,0.0
2010-01-25 00:00:00-05:00,16.550548807963843,16.814966314192098,16.32530509580317,16.481996536254883,7703100,0.0,0.0
2010-01-26 00:00:00-05:00,16.403649496312973,16.609306294894232,16.315510334661244,16.393856048583984,6189100,0.0,0.0
2010-01-27 00:00:00-05:00,16.305715030836826,16.86392841248302,16.305715030836826,16.775789260864258,10947600,0.0,0.0
2010-01-28 00:00:00-05:00,16.756204661281867,16.94227454795225,16.080471771005502,16.423234939575195,12769100,0.0,0.0
2010-01-29 00:00:00-05:00,16.56034514743584,16.736623515694422,15.923785825987336,15.94337272644043,7559700,0.0,0.0
2010-02-01 00:00:00-05:00,16.17840580227374,16.393856048583984,15.982540583512307,16.393856048583984,6576700,0.0,0.0
2010-02-02 00:00:00-05:00,16.384067353197963,16.775796036436017,16.22737587990274,16.717037200927734,8118000,0.0,0.0
