Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,13.25477735433597,13.270558098848591,12.987931723503717,13.175870895385742,6172000,0.0,0.0
2010-01-05 00:00:00-05:00,13.228953061880823,13.534534997101492,13.221779622853829,13.38963508605957,6662500,0.0,0.0
2010-01-06 00:00:00-05:00,13.45132186692485,13.959188349311441,13.414020815161477,13.947711944580078,6479000,0.0,0.0
2010-01-07 00:00:00-05:00,13.916152496590081,13.916152496590081,13.636395224082678,13.80711841583252,7292000,0.0,0.0
2010-01-08 00:00:00-05:00,13.771254024595866,14.10552837230471,13.771254024595866,14.104094505310059,6128500,0.0,0.0
2010-01-11 00:00:00-05:00,14.325028238103963,14.76116317183775,14.007969920057242,14.088310241699219,10515500,0.0,0.0
2010-01-12 00:00:00-05:00,13.898933619431629,13.926192133938144,13.435540241014152,13.584744453430176,8983000,0.0,0.0
2010-01-13 00:00:00-05:00,13.700953325070081,13.722472270973052,13.38676412750737,13.617742538452148,5108000,0.0,0.0
2010-01-14 00:00:00-05:00,13.643565903579656,13.713863674200624,13.36093821815394,13.369546890258789,6146500,0.0,0.0
2010-01-15 00:00:00-05:00,14.236077267979345,14.259031444744492,13.647867766141013,13.689473152160645,27350500,0.0,0.0
2010-01-19 00:00:00-05:00,13.789900580226556,14.497183968350493,13.655041877657025,14.432625770568848,9930000,0.0,0.0
2010-01-20 00:00:00-05:00,14.240389375821465,14.29203733283866,13.987890532949692,14.201654434204102,6307500,0.0,0.0
2010-01-21 00:00:00-05:00,14.221731401251027,14.537355800744105,13.992186880962702,14.092612266540527,6387500,0.0,0.0
2010-01-22 00:00:00-05:00,14.00797283534671,14.167219644996642,13.77986209670423,13.791339874267578,4556000,0.0,0.0
2010-01-25 00:00:00-05:00,13.9534539017888,14.127047567899941,13.77699113372275,13.792773246765137,3174500,0.0,0.0
2010-01-26 00:00:00-05:00,13.686605882274412,14.12274077193709,13.564660177164583,13.794204711914062,3740500,0.0,0.0
2010-01-27 00:00:00-05:00,13.828638121652958,13.923325320615513,13.643568060460733,13.830073356628418,2439000,0.0,0.0
2010-01-28 00:00:00-05:00,13.713863766745078,13.80137751397303,13.471407602517042,13.672258377075195,3523500,0.0,0.0
2010-01-29 00:00:00-05:00,13.847287497505382,13.916150035124428,13.322203636169434,13.322203636169434,4284500,0.0,0.0
2010-02-01 00:00:00-05:00,13.478584303720496,13.759775456191505,13.353768104486976,13.669392585754395,4984000,0.0,0.0
2010-02-02 00:00:00-05:00,13.686608515860298,13.861636052056681,13.556055481263273,13.812858581542969,2795000,0.0,0.0
2010-02-03 00:00:00-05:00,14.045272365554377,14.085442530340599,13.871678694990814,13.93193531036377,2123500,0.0,0.0
2010-02-04 00:00:00-05:00,13.830070926037696,13.830070926037696,13.343722006500522,13.424063682556152,4462500,0.0,0.0
2010-02-05 00:00:00-05:00,13.370986412666994,13.593358960194232,13.167266451987961,13.517321586608887,4237000,0.0,0.0
2010-02-08 00:00:00-05:00,13.731084399600743,13.731084399600743,13.241866200957764,13.244736671447754,2869000,0.0,0.0
2010-02-09 00:00:00-05:00,13.4240644681642,13.83294083682735,13.41832489712867,13.74399185180664,4521500,0.0,0.0
2010-02-10 00:00:00-05:00,13.791336783844153,14.04670598980578,13.74973138871813,13.957756996154785,3541500,0.0,0.0
2010-02-11 00:00:00-05:00,14.045270272218144,14.459886237897432,13.96349471972264,14.363763809204102,5061000,0.0,0.0
2010-02-12 00:00:00-05:00,14.165778636220118,14.469926619847236,14.02374786670542,14.418278694152832,7234500,0.0,0.0
2010-02-16 00:00:00-05:00,14.927581409415742,15.347935543771273,14.623434773608501,14.858718872070312,11940500,0.0,0.0
2010-02-17 00:00:00-05:00,14.992142976534359,15.416801503620741,14.901760114616103,15.013663291931152,11225000,0.0,0.0
2010-02-18 00:00:00-05:00,14.980638506959638,14.989254047119617,14.485208655944808,14.648916244506836,11651500,0.02,0.0
2010-02-19 00:00:00-05:00,14.648907850905811,15.040942778355902,14.648907850905811,14.954780578613281,7530500,0.0,0.0
2010-02-22 00:00:00-05:00,15.163009999747041,15.163009999747041,14.804003228797258,14.884420394897461,5328000,0.0,0.0
2010-02-23 00:00:00-05:00,14.806876680759565,14.95478703723658,14.628809883724196,14.637425422668457,4889500,0.0,0.0
2010-02-24 00:00:00-05:00,14.681939937599179,14.834158722103222,14.443558930969234,14.473716735839844,7880000,0.0,0.0
2010-02-25 00:00:00-05:00,14.29708700617519,15.279329614465835,14.216668465573713,15.134289741516113,10770000,0.0,0.0
2010-02-26 00:00:00-05:00,15.178806149257715,15.28650927835637,14.950478638033527,15.256351470947266,3649500,0.0,0.0
2010-03-01 00:00:00-05:00,15.341069479463082,15.44733594804427,15.163002786450237,15.44302749633789,3645000,0.0,0.0
2010-03-02 00:00:00-05:00,14.623064437704214,15.33389910778305,14.551264173213411,15.282201766967773,33642000,0.0,0.0
2010-03-03 00:00:00-05:00,15.107007205275464,15.796299622343914,15.01366466785851,15.33389949798584,16783000,0.0,0.0
2010-03-04 00:00:00-05:00,15.43728628681004,15.567964140548462,15.295119683176296,15.542116165161133,7001500,0.0,0.0
2010-03-05 00:00:00-05:00,15.466009686946764,15.466009686946764,14.811180978373748,15.040945053100586,16390000,0.0,0.0
2010-03-08 00:00:00-05:00,14.98206869903676,15.171624213731699,14.742252459915441,14.788206100463867,8785500,0.0,0.0
2010-03-09 00:00:00-05:00,14.719277314245314,14.786770487228434,14.363142396429009,14.450739860534668,12228000,0.0,0.0
2010-03-10 00:00:00-05:00,14.216664098850723,15.04668764854218,14.07306224735331,14.87005615234375,19365000,0.0,0.0
2010-03-11 00:00:00-05:00,14.720718147566322,14.725025232970275,14.390431117954877,14.447872161865234,13735500,0.0,0.0
2010-03-12 00:00:00-05:00,13.940954404945224,14.094608472793594,13.622156143583378,13.890693664550781,68882000,0.0,0.0
2010-03-15 00:00:00-04:00,13.68533299736858,13.966794350986941,13.62932859589686,13.840423583984375,17520000,0.0,0.0
2010-03-16 00:00:00-04:00,13.971109978652956,13.98977766556381,13.656620191635522,13.731293678283691,19119000,0.0,0.0
2010-03-17 00:00:00-04:00,13.7714959629575,13.864837093781256,13.472802153118675,13.570451736450195,14038500,0.0,0.0
2010-03-18 00:00:00-04:00,13.511574876629505,13.570451123736369,13.010401625076888,13.37228012084961,21590500,0.0,0.0
