Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,6.9645675961287,7.087039947509766,6.866590182217008,7.087039947509766,401300,0.0,0.0
2010-01-05 00:00:00-05:00,7.06254296042029,7.160521124553014,6.94823640002385,7.152356147766113,479300,0.0,0.0
2010-01-06 00:00:00-05:00,7.168686188254512,7.405465093078762,7.152357011364117,7.356476783752441,883000,0.0,0.0
2010-01-07 00:00:00-05:00,7.405466254317233,7.666740133429691,7.372807116760083,7.650410175323486,585900,0.0,0.0
2010-01-08 00:00:00-05:00,7.593256879262289,7.650410175323486,7.4462903709274855,7.650410175323486,381700,0.0,0.0
2010-01-11 00:00:00-05:00,7.69122898687199,7.715723128481087,7.511603464877594,7.7075581550598145,657500,0.0,0.0
2010-01-12 00:00:00-05:00,7.952502762110692,8.491378607375202,7.911678669269937,8.099469184875488,2176900,0.0,0.0
2010-01-13 00:00:00-05:00,8.287263525420258,8.401570893141416,8.156626978684782,8.39340591430664,1474700,0.0,0.0
2010-01-14 00:00:00-05:00,8.817974293534853,9.446662785496121,8.73632607338943,9.234378814697266,5085400,0.0,0.0
2010-01-15 00:00:00-05:00,9.226215375026486,9.307862830127977,9.038424748848053,9.250709533691406,1827800,0.0,0.0
2010-01-19 00:00:00-05:00,9.291533862277669,9.55280697040398,9.234380564538858,9.324193000793457,2007900,0.0,0.0
2010-01-20 00:00:00-05:00,9.299695664258596,9.299695664258596,9.06291679625261,9.111905097961426,1559400,0.0,0.0
2010-01-21 00:00:00-05:00,9.136401502902864,9.177225616835475,8.981270804345193,9.005764961242676,1078500,0.0,0.0
2010-01-22 00:00:00-05:00,8.997602104186743,9.079249565581863,8.79348228271596,9.03842544555664,731200,0.0,0.0
2010-01-25 00:00:00-05:00,9.30786298808265,9.471159458367307,9.111908158127395,9.160897254943848,792500,0.0,0.0
2010-01-26 00:00:00-05:00,9.128237288562312,9.14456646691633,8.899622562364378,8.981270790100098,735800,0.0,0.0
2010-01-27 00:00:00-05:00,9.022097788416046,9.169063555209366,8.899625407656913,9.120075225830078,465100,0.0,0.0
2010-01-28 00:00:00-05:00,9.185388886006331,9.250707144681082,8.932280049650373,9.079246520996094,433400,0.0,0.0
2010-01-29 00:00:00-05:00,9.136403094197519,9.316028759593427,9.111908933033869,9.226216316223145,847400,0.0,0.0
2010-02-01 00:00:00-05:00,9.29153366306941,9.405841034751589,9.201721228740368,9.275203704833984,771900,0.0,0.0
2010-02-02 00:00:00-05:00,9.283366274018457,9.316025403355832,8.948610003646593,9.079246520996094,1196600,0.0,0.0
