Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,43.82077821153274,44.01063783511702,43.599272911201695,43.78386306762695,3640265,0.0,0.0
2010-01-05 00:00:00-05:00,43.667846102252696,43.89462574628457,43.08771850824345,43.5096321105957,3405012,0.0,0.0
2010-01-06 00:00:00-05:00,44.237437387814246,44.6171568064236,44.042303396670476,44.12668228149414,6301126,0.0,0.0
2010-01-07 00:00:00-05:00,43.94208649837609,44.17414040770635,43.30922094983869,44.15831756591797,5346240,0.0,0.0
2010-01-08 00:00:00-05:00,44.13721539969505,44.4694709777832,43.931532916850074,44.4694709777832,4073337,0.0,0.0
2010-01-11 00:00:00-05:00,44.501129400147825,44.61715396862653,43.989562592700246,44.2901725769043,3500812,0.0,0.0
2010-01-12 00:00:00-05:00,44.07922680283406,44.39565971086807,43.93155650831758,44.32709884643555,3626033,0.0,0.0
2010-01-13 00:00:00-05:00,44.35872256111826,44.35872256111826,43.878796747921164,44.1846809387207,3709992,0.0,0.0
2010-01-14 00:00:00-05:00,44.163590929344494,44.263792633990384,43.99482357837286,44.037017822265625,3150384,0.0,0.0
2010-01-15 00:00:00-05:00,44.04757330513602,44.34818327861304,43.70476908113558,43.96846389770508,4730180,0.0,0.0
2010-01-19 00:00:00-05:00,44.205779610826646,44.91775452913898,44.03701707501839,44.891387939453125,5382478,0.0,0.0
2010-01-20 00:00:00-05:00,44.73844745795226,44.89666625950195,44.084484752867,44.68043518066406,4390755,0.0,0.0
2010-01-21 00:00:00-05:00,44.617145792857436,44.617145792857436,43.546543840609615,43.61510467529297,5720707,0.0,0.0
2010-01-22 00:00:00-05:00,43.45689897676154,43.68367383387229,42.87676650552788,42.97169876098633,5751564,0.0,0.0
2010-01-25 00:00:00-05:00,43.41996380909987,43.715304222890545,42.971683721016646,43.15626907348633,4050374,0.0,0.0
2010-01-26 00:00:00-05:00,42.96114236591506,43.630927876659754,42.73963701842711,43.05080032348633,3753048,0.0,0.0
2010-01-27 00:00:00-05:00,42.89257384613837,43.688932323545465,42.72381133469201,43.40414047241211,6060012,0.0,0.0
2010-01-28 00:00:00-05:00,43.57291879581288,43.58346735774723,41.72178092073813,42.586700439453125,8157557,0.0,0.0
