Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-01-04 00:00:00-05:00,0.28999999165534973,0.30000001192092896,0.30000001192092896,0.30000001192092896,10000,0.0,0.0,0.0
2010-01-05 00:00:00-05:00,0.27000001072883606,0.30000001192092896,0.27000001072883606,0.27000001072883606,0,0.0,0.0,0.0
2010-01-06 00:00:00-05:00,0.27000001072883606,0.28999999165534973,0.27000001072883606,0.27000001072883606,0,0.0,0.0,0.0
2010-01-07 00:00:00-05:00,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,50000,0.0,0.0,0.0
2010-01-08 00:00:00-05:00,0.27000001072883606,0.30000001192092896,0.27000001072883606,0.27000001072883606,0,0.0,0.0,0.0
2010-01-11 00:00:00-05:00,0.3100000023841858,0.3100000023841858,0.3100000023841858,0.3100000023841858,10000,0.0,0.0,0.0
2010-01-12 00:00:00-05:00,0.30000001192092896,0.3100000023841858,0.30000001192092896,0.30000001192092896,60000,0.0,0.0,0.0
2010-01-13 00:00:00-05:00,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,20000,0.0,0.0,0.0
2010-01-14 00:00:00-05:00,0.28999999165534973,0.30000001192092896,0.28999999165534973,0.28999999165534973,0,0.0,0.0,0.0
2010-01-15 00:00:00-05:00,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,400000,0.0,0.0,0.0
2010-01-19 00:00:00-05:00,0.28999999165534973,0.30000001192092896,0.28999999165534973,0.30000001192092896,210000,0.0,0.0,0.0
2010-01-20 00:00:00-05:00,0.2800000011920929,0.30000001192092896,0.2800000011920929,0.2800000011920929,0,0.0,0.0,0.0
2010-01-21 00:00:00-05:00,0.30000001192092896,0.30000001192092896,0.28999999165534973,0.28999999165534973,240000,0.0,0.0,0.0
2010-01-22 00:00:00-05:00,0.2800000011920929,0.30000001192092896,0.2800000011920929,0.2800000011920929,0,0.0,0.0,0.0
2010-01-25 00:00:00-05:00,0.28999999165534973,0.30000001192092896,0.28999999165534973,0.30000001192092896,30000,0.0,0.0,0.0
2010-01-26 00:00:00-05:00,0.25999999046325684,0.30000001192092896,0.25999999046325684,0.25999999046325684,0,0.0,0.0,0.0
2010-01-27 00:00:00-05:00,0.25999999046325684,0.30000001192092896,0.25999999046325684,0.25999999046325684,0,0.0,0.0,0.0
2010-01-28 00:00:00-05:00,0.25,0.30000001192092896,0.25,0.25,0,0.0,0.0,0.0
2010-01-29 00:00:00-05:00,0.27000001072883606,0.30000001192092896,0.27000001072883606,0.27000001072883606,0,0.0,0.0,0.0
2010-02-01 00:00:00-05:00,0.3499999940395355,0.3499999940395355,0.30000001192092896,0.30000001192092896,20000,0.0,0.0,0.0
2010-02-03 00:00:00-05:00,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,180000,0.0,0.0,0.0
2010-02-04 00:00:00-05:00,0.30000001192092896,0.30000001192092896,0.2800000011920929,0.2800000011920929,480000,0.0,0.0,0.0
2010-02-05 00:00:00-05:00,0.25,0.2800000011920929,0.25,0.25999999046325684,470000,0.0,0.0,0.0
2010-02-08 00:00:00-05:00,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,10000,0.0,0.0,0.0
2010-02-09 00:00:00-05:00,0.25,0.27000001072883606,0.25,0.25,0,0.0,0.0,0.0
2010-02-10 00:00:00-05:00,0.25,0.27000001072883606,0.25,0.25,0,0.0,0.0,0.0
2010-02-11 00:00:00-05:00,0.23999999463558197,0.27000001072883606,0.23999999463558197,0.23999999463558197,0,0.0,0.0,0.0
2010-02-12 00:00:00-05:00,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,210000,0.0,0.0,0.0
2010-02-16 00:00:00-05:00,0.27000001072883606,0.27000001072883606,0.25999999046325684,0.25999999046325684,80000,0.0,0.0,0.0
2010-02-17 00:00:00-05:00,0.25,0.27000001072883606,0.25,0.25,0,0.0,0.0,0.0
2010-02-18 00:00:00-05:00,0.23999999463558197,0.23999999463558197,0.23999999463558197,0.23999999463558197,8600,0.0,0.0,0.0
2010-02-19 00:00:00-05:00,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,10000,0.0,0.0,0.0
2010-02-22 00:00:00-05:00,0.25,0.27000001072883606,0.25,0.25,0,0.0,0.0,0.0
2010-02-23 00:00:00-05:00,0.25999999046325684,0.27000001072883606,0.25999999046325684,0.25999999046325684,0,0.0,0.0,0.0
2010-02-24 00:00:00-05:00,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,120000,0.0,0.0,0.0
2010-02-25 00:00:00-05:00,0.27000001072883606,0.27000001072883606,0.25,0.27000001072883606,510000,0.0,0.0,0.0
2010-02-26 00:00:00-05:00,0.25999999046325684,0.2800000011920929,0.25,0.2800000011920929,300000,0.0,0.0,0.0
2010-03-01 00:00:00-05:00,0.25999999046325684,0.27000001072883606,0.25999999046325684,0.25999999046325684,0,0.0,0.0,0.0
2010-03-02 00:00:00-05:00,0.27000001072883606,0.2800000011920929,0.27000001072883606,0.27000001072883606,100000,0.0,0.0,0.0
2010-03-03 00:00:00-05:00,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,160000,0.0,0.0,0.0
2010-03-04 00:00:00-05:00,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,160000,0.0,0.0,0.0
2010-03-05 00:00:00-05:00,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,350000,0.0,0.0,0.0
2010-03-08 00:00:00-05:00,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,50000,0.0,0.0,0.0
2010-03-09 00:00:00-05:00,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,100000,0.0,0.0,0.0
2010-03-10 00:00:00-05:00,0.25,0.25,0.25,0.25,2200,0.0,0.0,0.0
2010-03-11 00:00:00-05:00,0.25999999046325684,0.27000001072883606,0.25999999046325684,0.25999999046325684,0,0.0,0.0,0.0
2010-03-12 00:00:00-05:00,0.25999999046325684,0.27000001072883606,0.25999999046325684,0.25999999046325684,0,0.0,0.0,0.0
2010-03-15 00:00:00-04:00,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,50000,0.0,0.0,0.0
2010-03-16 00:00:00-04:00,0.25,0.27000001072883606,0.25,0.25,0,0.0,0.0,0.0
2010-03-17 00:00:00-04:00,0.20999999344348907,0.27000001072883606,0.20999999344348907,0.20999999344348907,0,0.0,0.0,0.0
2010-03-18 00:00:00-04:00,0.25,0.25,0.25,0.25,50000,0.0,0.0,0.0
2010-03-19 00:00:00-04:00,0.25,0.27000001072883606,0.25,0.25,0,0.0,0.0,0.0
2010-03-22 00:00:00-04:00,0.25,0.27000001072883606,0.25,0.25,0,0.0,0.0,0.0
2010-03-23 00:00:00-04:00,0.25,0.25,0.25,0.25,10000,0.0,0.0,0.0
2010-03-24 00:00:00-04:00,0.25999999046325684,0.25999999046325684,0.25999999046325684,0.25999999046325684,20000,0.0,0.0,0.0
2010-03-25 00:00:00-04:00,0.25,0.25999999046325684,0.25,0.25,0,0.0,0.0,0.0
2010-03-26 00:00:00-04:00,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,60000,0.0,0.0,0.0
2010-03-29 00:00:00-04:00,0.25999999046325684,0.27000001072883606,0.25999999046325684,0.25999999046325684,0,0.0,0.0,0.0
2010-03-30 00:00:00-04:00,0.25999999046325684,0.27000001072883606,0.25999999046325684,0.25999999046325684,0,0.0,0.0,0.0
2010-03-31 00:00:00-04:00,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,50000,0.0,0.0,0.0
2010-04-01 00:00:00-04:00,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,0,0.0,0.0,0.0
2010-04-05 00:00:00-04:00,0.25999999046325684,0.27000001072883606,0.25999999046325684,0.27000001072883606,160000,0.0,0.0,0.0
2010-04-06 00:00:00-04:00,0.25999999046325684,0.28999999165534973,0.25999999046325684,0.27000001072883606,310000,0.0,0.0,0.0
2010-04-07 00:00:00-04:00,0.25999999046325684,0.25999999046325684,0.25999999046325684,0.25999999046325684,10000,0.0,0.0,0.0
2010-04-08 00:00:00-04:00,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,10000,0.0,0.0,0.0
2010-04-09 00:00:00-04:00,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,0,0.0,0.0,0.0
2010-04-12 00:00:00-04:00,0.2800000011920929,0.28999999165534973,0.2800000011920929,0.2800000011920929,0,0.0,0.0,0.0
2010-04-13 00:00:00-04:00,0.2800000011920929,0.28999999165534973,0.2800000011920929,0.2800000011920929,0,0.0,0.0,0.0
2010-04-14 00:00:00-04:00,0.2800000011920929,0.28999999165534973,0.2800000011920929,0.2800000011920929,260000,0.0,0.0,0.0
2010-04-15 00:00:00-04:00,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,0,0.0,0.0,0.0
2010-04-16 00:00:00-04:00,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,100000,0.0,0.0,0.0
2010-04-19 00:00:00-04:00,0.27000001072883606,0.28999999165534973,0.27000001072883606,0.27000001072883606,0,0.0,0.0,0.0
2010-04-20 00:00:00-04:00,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,100000,0.0,0.0,0.0
